Day,Susceptible,Infected,Recovered
1,999,1,0
2,999,1,0
3,999,1,0
4,999,1,0
5,999,0,1
6,999,0,1
7,999,0,1
8,999,0,1
9,999,0,1
10,999,0,1
11,999,0,1
12,999,0,1
13,999,0,1
14,999,0,1
15,999,0,1
16,999,0,1
17,999,0,1
18,999,0,1
19,999,0,1
20,999,0,1
21,999,0,1
22,999,0,1
23,999,0,1
24,999,0,1
25,999,0,1
26,999,0,1
27,999,0,1
28,999,0,1
29,999,0,1
30,999,0,1
31,999,0,1
32,999,0,1
33,999,0,1
34,999,0,1
35,999,0,1
36,999,0,1
37,999,0,1
38,999,0,1
39,999,0,1
40,999,0,1
41,999,0,1
42,999,0,1
43,999,0,1
44,999,0,1
45,999,0,1
46,999,0,1
47,999,0,1
48,999,0,1
49,999,0,1
50,999,0,1
51,999,0,1
52,999,0,1
53,999,0,1
54,999,0,1
55,999,0,1
56,999,0,1
57,999,0,1
58,999,0,1
59,999,0,1
60,999,0,1
61,999,0,1
62,999,0,1
63,999,0,1
64,999,0,1
65,999,0,1
66,999,0,1
67,999,0,1
68,999,0,1
69,999,0,1
70,999,0,1
71,999,0,1
72,999,0,1
73,999,0,1
74,999,0,1
75,999,0,1
76,999,0,1
77,999,0,1
78,999,0,1
79,999,0,1
80,999,0,1
81,999,0,1
82,999,0,1
83,999,0,1
84,999,0,1
85,999,0,1
86,999,0,1
87,999,0,1
88,999,0,1
89,999,0,1
90,999,0,1
91,999,0,1
92,999,0,1
93,999,0,1
94,999,0,1
95,999,0,1
96,999,0,1
97,999,0,1
98,999,0,1
99,999,0,1
100,999,0,1
