Day,Susceptible,Infected,Recovered
1,999,1,0
2,999,1,0
3,998,1,1
4,998,1,1
5,998,1,1
6,998,1,1
7,997,2,1
8,997,2,1
9,997,1,2
10,997,0,3
11,997,0,3
12,997,0,3
13,997,0,3
14,997,0,3
15,997,0,3
16,997,0,3
17,997,0,3
18,997,0,3
19,997,0,3
20,997,0,3
21,997,0,3
22,997,0,3
23,997,0,3
24,997,0,3
25,997,0,3
26,997,0,3
27,997,0,3
28,997,0,3
29,997,0,3
30,997,0,3
31,997,0,3
32,997,0,3
33,997,0,3
34,997,0,3
35,997,0,3
36,997,0,3
37,997,0,3
38,997,0,3
39,997,0,3
40,997,0,3
41,997,0,3
42,997,0,3
43,997,0,3
44,997,0,3
45,997,0,3
46,997,0,3
47,997,0,3
48,997,0,3
49,997,0,3
50,997,0,3
51,997,0,3
52,997,0,3
53,997,0,3
54,997,0,3
55,997,0,3
56,997,0,3
57,997,0,3
58,997,0,3
59,997,0,3
60,997,0,3
61,997,0,3
62,997,0,3
63,997,0,3
64,997,0,3
65,997,0,3
66,997,0,3
67,997,0,3
68,997,0,3
69,997,0,3
70,997,0,3
71,997,0,3
72,997,0,3
73,997,0,3
74,997,0,3
75,997,0,3
76,997,0,3
77,997,0,3
78,997,0,3
79,997,0,3
80,997,0,3
81,997,0,3
82,997,0,3
83,997,0,3
84,997,0,3
85,997,0,3
86,997,0,3
87,997,0,3
88,997,0,3
89,997,0,3
90,997,0,3
91,997,0,3
92,997,0,3
93,997,0,3
94,997,0,3
95,997,0,3
96,997,0,3
97,997,0,3
98,997,0,3
99,997,0,3
100,997,0,3
