Day,Susceptible,Infected,Recovered
1,9999,1,0
2,9999,0,1
3,9999,0,1
4,9999,0,1
5,9999,0,1
6,9999,0,1
7,9999,0,1
8,9999,0,1
9,9999,0,1
10,9999,0,1
11,9999,0,1
12,9999,0,1
13,9999,0,1
14,9999,0,1
15,9999,0,1
16,9999,0,1
17,9999,0,1
18,9999,0,1
19,9999,0,1
20,9999,0,1
21,9999,0,1
22,9999,0,1
23,9999,0,1
24,9999,0,1
25,9999,0,1
26,9999,0,1
27,9999,0,1
28,9999,0,1
29,9999,0,1
30,9999,0,1
31,9999,0,1
32,9999,0,1
33,9999,0,1
34,9999,0,1
35,9999,0,1
36,9999,0,1
37,9999,0,1
38,9999,0,1
39,9999,0,1
40,9999,0,1
41,9999,0,1
42,9999,0,1
43,9999,0,1
44,9999,0,1
45,9999,0,1
46,9999,0,1
47,9999,0,1
48,9999,0,1
49,9999,0,1
50,9999,0,1
51,9999,0,1
52,9999,0,1
53,9999,0,1
54,9999,0,1
55,9999,0,1
56,9999,0,1
57,9999,0,1
58,9999,0,1
59,9999,0,1
60,9999,0,1
61,9999,0,1
62,9999,0,1
63,9999,0,1
64,9999,0,1
65,9999,0,1
66,9999,0,1
67,9999,0,1
68,9999,0,1
69,9999,0,1
70,9999,0,1
71,9999,0,1
72,9999,0,1
73,9999,0,1
74,9999,0,1
75,9999,0,1
76,9999,0,1
77,9999,0,1
78,9999,0,1
79,9999,0,1
80,9999,0,1
81,9999,0,1
82,9999,0,1
83,9999,0,1
84,9999,0,1
85,9999,0,1
86,9999,0,1
87,9999,0,1
88,9999,0,1
89,9999,0,1
90,9999,0,1
91,9999,0,1
92,9999,0,1
93,9999,0,1
94,9999,0,1
95,9999,0,1
96,9999,0,1
97,9999,0,1
98,9999,0,1
99,9999,0,1
100,9999,0,1
